,tweet_id,created_at,text,likes,retweeted,location,language,airline
206,1334223594943959040,2020-12-02 19:51:08,Join us Monday at 4:00PST/7:00EST on #CaptainLaura #Facebook Live discussing #holidaytravel and #airport #health… https://t.co/u6uxTPZSwD,0,False,"Los Angeles, CA",en,#UnitedAirlines
207,1334208087356559367,2020-12-02 18:49:31,"American Airlines Prepares to Reintroduce 737 Max Flights

#737MAX $AAL #Aircrafts #AmericanAirlines #employee… https://t.co/8tTbxv4lzF",0,False,"Vancouver, British Columbia",en,#UnitedAirlines
208,1334206448520355842,2020-12-02 18:43:00,It's about time #airtravel #Delta #SouthwestAirlines #unitedAIRLINES #Biden https://t.co/DQmoBZUasw,0,False,"Nashville, TN",en,#UnitedAirlines
209,1334183997258297344,2020-12-02 17:13:47,"RT @TheSAnews: https://t.co/6RZUypxarY
United Airlines has announced it won't restart flights between New York and Cape Town until late 202…",0,False,"Cape Town, South Africa",en,#UnitedAirlines
210,1334183107528953857,2020-12-02 17:10:15,"https://t.co/6RZUypxarY
United Airlines has announced it won't restart flights between New York and Cape Town until… https://t.co/lt7wrckoGr",0,False,"London, Cape Town",en,#UnitedAirlines
211,1334183070174507009,2020-12-02 17:10:06,"https://t.co/ffUR4t9guN
United Airlines has announced it won't restart flights between New York and Cape Town until… https://t.co/ISKdyh2HbE",0,False,South Africa,en,#UnitedAirlines
212,1334181180082712576,2020-12-02 17:02:35,United airlines flight attendants aren’t very polite. They don’t use their manners 😡 #unitedAIRLINES,2,False,Instagram : misslovelylynda,en,#UnitedAirlines
213,1334165440625577985,2020-12-02 16:00:03,As seen on Hemispheres Magazine on United Airlines ✈ Get the best quality of sleep you deserve 😴 with the Sleep Nec… https://t.co/7JNAzU7oTX,0,False,Missouri,en,#UnitedAirlines
214,1334159154282434561,2020-12-02 15:35:04,"RT @JaspreetTravels: A #WingWednesday window seat view from one of my favorite approaches into @fly2ohare ✈️ 🌃 

#avgeek #beingunited #unit…",0,False,"Washington, DC",en,#UnitedAirlines
215,1334148811292352516,2020-12-02 14:53:58,"A #WingWednesday window seat view from one of my favorite approaches into @fly2ohare ✈️ 🌃 

#avgeek #beingunited… https://t.co/O4JAy4RCpI",40,False,"Chicago, IL",en,#UnitedAirlines
216,1334135527814164486,2020-12-02 14:01:11,"RT @GoLendEDU: LendEDU compared the different United Airlines MileagePlus credit cards... 

https://t.co/rgYPUhKrVA

#credit #creditcard #c…",0,False,"New Delhi, India",en,#UnitedAirlines
217,1334135402073120770,2020-12-02 14:00:41,"LendEDU compared the different United Airlines MileagePlus credit cards... 

https://t.co/rgYPUhKrVA

#credit… https://t.co/4W2yNAYFDM",0,False,"Hoboken, New Jersey",en,#UnitedAirlines
