tweet_id,created_at,text,likes,retweeted,location,language,airline
1335551724916977665,2020-12-06 11:48:39,This happened few days ago but I waited to post on social media because I didn’t want the post to be influenced by… https://t.co/cuYvZG9Y4w,0,False,,en,#flydubai
1335551001424785408,2020-12-06 11:45:46,With Covid restrictions imagine the difficulty an old lady has to go through and all this mess just because… https://t.co/bKi0sI4atn,0,False,,en,#flydubai
1335550567821815809,2020-12-06 11:44:03,Very Disappointed with #Flydubai services. Fz8914 got rescheduled and no one cares to inform the passengers. My mom… https://t.co/GYSaNtw3Of,0,False,,en,#flydubai
1335549534122995714,2020-12-06 11:39:56,"RT @Jerusalem_Post: Despite security warnings, Israeli tourists continue to flood into #Dubai in such numbers that #Flydubai has added a th…",0,False,FIRE is multi-national,en,#flydubai
1335548064191422464,2020-12-06 11:34:06,"RT @Jerusalem_Post: Despite security warnings, Israeli tourists continue to flood into #Dubai in such numbers that #Flydubai has added a th…",0,False,DC + NYC,en,#flydubai
1335545948152455169,2020-12-06 11:25:41,"Despite security warnings, Israeli tourists continue to flood into #Dubai in such numbers that #Flydubai has added… https://t.co/nETF4qWskW",32,False,Israel,en,#flydubai
1334764959235006464,2020-12-04 07:42:19,"A #UAE launches #tourist #visas for #Israeli 
The #United #Arab #Emirates launched tourist visas for Israeli citize… https://t.co/6gEUzG0BJW",2,False,EAST EUROPE,en,#flydubai
1334487626179616769,2020-12-03 13:20:18,"RT @Ostrov_A: Wow, #flydubai CEO says current 60 weekly flights on the #TelAviv - #Dubai route not enough to accommodate demand. Says expec…",0,False,"UMA2 History, Public Policy   ",en,#flydubai
1334364607117320192,2020-12-03 05:11:28,"Dubai one of the finest Destination In the World, Travel Dubai, UAE. We organize all your Travel Related -… https://t.co/GLdP4PimvH",1,False,"Dubai, UAE & INDIA",en,#flydubai
1334364496333332481,2020-12-03 05:11:01,"Dubai one of the finest Destination In the World, Travel Dubai, UAE. We organize all your Travel Related -… https://t.co/gelRs1hcJS",1,False,"Dubai, UAE & INDIA",en,#flydubai
1334364423050338306,2020-12-03 05:10:44,"Dubai one of the finest Destination In the World, Travel Dubai, UAE. We organize all your Travel Related -… https://t.co/ZmlVVlvV50",1,False,"Dubai, UAE & INDIA",en,#flydubai
1334364362786578433,2020-12-03 05:10:30,"Dubai one of the finest Destination In the World, Travel Dubai, UAE. We organize all your Travel Related -… https://t.co/mWzEZ9PhBy",1,False,"Dubai, UAE & INDIA",en,#flydubai
1334287491583492098,2020-12-03 00:05:02,"RT @Ostrov_A: Wow, #flydubai CEO says current 60 weekly flights on the #TelAviv - #Dubai route not enough to accommodate demand. Says expec…",0,False,"Montana, USA",en,#flydubai
1334287415914139653,2020-12-03 00:04:44,"RT @Ostrov_A: Wow, #flydubai CEO says current 60 weekly flights on the #TelAviv - #Dubai route not enough to accommodate demand. Says expec…",0,False,New York City,en,#flydubai
1334155592395472896,2020-12-02 15:20:55,#DirectFlights are an offshoot of the agreements recently signed with the #UAE and Bahrain for the standardization… https://t.co/plUODNfz4W,1,False,"Sharjah, UAE",en,#flydubai
1334152269281910787,2020-12-02 15:07:43,#DirectFlights are an offshoot of the Tel Aviv standardization agreements recently signed with the UAE and Bahrain.… https://t.co/VEooPdVT0t,0,False,"Dubai, UAE",en,#flydubai
1334132006641311750,2020-12-02 13:47:12,A water salute landed at Tel Aviv Ben Gurion International #Airport on the first scheduled commercial flight operat… https://t.co/917CQXeZNu,3,False,"Sharjah, UAE",en,#flydubai
1334118715659579394,2020-12-02 12:54:23,"RT @Ostrov_A: Wow, #flydubai CEO says current 60 weekly flights on the #TelAviv - #Dubai route not enough to accommodate demand. Says expec…",0,False,Jerusalem,en,#flydubai
1334080540299898883,2020-12-02 10:22:41,"RT @Ostrov_A: Wow, #flydubai CEO says current 60 weekly flights on the #TelAviv - #Dubai route not enough to accommodate demand. Says expec…",0,False,,en,#flydubai
1334074462996721665,2020-12-02 09:58:32,"RT @Ostrov_A: Wow, #flydubai CEO says current 60 weekly flights on the #TelAviv - #Dubai route not enough to accommodate demand. Says expec…",0,False,"Washington, DC",en,#flydubai
1334074046577844226,2020-12-02 09:56:53,"Wow, #flydubai CEO says current 60 weekly flights on the #TelAviv - #Dubai route not enough to accommodate demand.… https://t.co/7gyFHuN5Mm",40,False,Israel,en,#flydubai
